softirq_pct,softirq_norm_pct,total_pct,total_norm_pct,steal_pct,steal_norm_pct,iowait_pct,iowait_norm_pct,idle_pct,idle_norm_pct,user_pct,user_norm_pct,system_pct,system_norm_pct
1.0,1.0,0.019744080338514186,0.019744080338514186,0.0195693626467973,0.0195693626467973,-0.006830969149496215,-0.006830969149496215,-0.019052314305082998,-0.019052314305082998,-0.04871409131952217,-0.04871409131952217,-0.025859680977194002,-0.025859680977194002
1.0,1.0,0.019744080338514186,0.019744080338514186,0.0195693626467973,0.0195693626467973,-0.006830969149496215,-0.006830969149496215,-0.019052314305082998,-0.019052314305082998,-0.04871409131952217,-0.04871409131952217,-0.025859680977194002,-0.025859680977194002
0.019744080338514186,0.019744080338514186,1.0,1.0,0.030298582118299243,0.030298582118299243,0.02218181040373967,0.02218181040373967,-0.9963590112339308,-0.9963590112339308,0.8690542922087848,0.8690542922087848,0.9028078947264254,0.9028078947264254
0.019744080338514186,0.019744080338514186,1.0,1.0,0.030298582118299243,0.030298582118299243,0.02218181040373967,0.02218181040373967,-0.9963590112339308,-0.9963590112339308,0.8690542922087848,0.8690542922087848,0.9028078947264254,0.9028078947264254
0.0195693626467973,0.0195693626467973,0.030298582118299243,0.030298582118299243,1.0,1.0,-0.026612524331075627,-0.026612524331075627,-0.027861495188171024,-0.027861495188171024,0.008151124296082191,0.008151124296082191,-0.013544534027691733,-0.013544534027691733
0.0195693626467973,0.0195693626467973,0.030298582118299243,0.030298582118299243,1.0,1.0,-0.026612524331075627,-0.026612524331075627,-0.027861495188171024,-0.027861495188171024,0.008151124296082191,0.008151124296082191,-0.013544534027691733,-0.013544534027691733
-0.006830969149496215,-0.006830969149496215,0.02218181040373967,0.02218181040373967,-0.026612524331075627,-0.026612524331075627,1.0,1.0,-0.10733686241947188,-0.10733686241947188,0.04219427843718947,0.04219427843718947,0.003589708746387694,0.003589708746387694
-0.006830969149496215,-0.006830969149496215,0.02218181040373967,0.02218181040373967,-0.026612524331075627,-0.026612524331075627,1.0,1.0,-0.10733686241947188,-0.10733686241947188,0.04219427843718947,0.04219427843718947,0.003589708746387694,0.003589708746387694
-0.019052314305082998,-0.019052314305082998,-0.9963590112339308,-0.9963590112339308,-0.027861495188171024,-0.027861495188171024,-0.10733686241947188,-0.10733686241947188,1.0,1.0,-0.8678443929665581,-0.8678443929665581,-0.8981191383453823,-0.8981191383453823
-0.019052314305082998,-0.019052314305082998,-0.9963590112339308,-0.9963590112339308,-0.027861495188171024,-0.027861495188171024,-0.10733686241947188,-0.10733686241947188,1.0,1.0,-0.8678443929665581,-0.8678443929665581,-0.8981191383453823,-0.8981191383453823
-0.04871409131952217,-0.04871409131952217,0.8690542922087848,0.8690542922087848,0.008151124296082191,0.008151124296082191,0.04219427843718947,0.04219427843718947,-0.8678443929665581,-0.8678443929665581,1.0,1.0,0.5796298393094734,0.5796298393094734
-0.04871409131952217,-0.04871409131952217,0.8690542922087848,0.8690542922087848,0.008151124296082191,0.008151124296082191,0.04219427843718947,0.04219427843718947,-0.8678443929665581,-0.8678443929665581,1.0,1.0,0.5796298393094734,0.5796298393094734
-0.025859680977194002,-0.025859680977194002,0.9028078947264254,0.9028078947264254,-0.013544534027691733,-0.013544534027691733,0.003589708746387694,0.003589708746387694,-0.8981191383453823,-0.8981191383453823,0.5796298393094734,0.5796298393094734,1.0,1.0
-0.025859680977194002,-0.025859680977194002,0.9028078947264254,0.9028078947264254,-0.013544534027691733,-0.013544534027691733,0.003589708746387694,0.003589708746387694,-0.8981191383453823,-0.8981191383453823,0.5796298393094734,0.5796298393094734,1.0,1.0
